stem,race_id,距離,馬場種別,馬場,天候,頭数,レース名,等級
2026-04-05_阪神04R_3歳未勝利,202609020404,2400,芝,稍,晴,15,3歳未勝利,
2026-04-05_阪神05R_3歳1勝クラス,202609020405,1800,ダ,重,晴,13,3歳1勝クラス,
2026-04-05_阪神06R_4歳以上1勝クラス,202609020406,2000,芝,稍,晴,9,4歳以上1勝クラス,
2026-04-05_阪神07R_4歳以上2勝クラス,202609020407,1800,ダ,重,晴,15,4歳以上2勝クラス,
2026-04-05_阪神08R_4歳以上2勝クラス,202609020408,1800,芝,稍,晴,11,4歳以上2勝クラス,
2026-04-11_阪神01R_3歳未勝利,202609020501,1800,ダ,重,晴,16,3歳未勝利,
2026-04-11_阪神02R_3歳未勝利,202609020502,1400,ダ,重,晴,16,3歳未勝利,
2026-04-11_阪神03R_3歳未勝利,202609020503,1800,ダ,重,晴,13,3歳未勝利,
2026-04-11_阪神04R_3歳未勝利,202609020504,2000,芝,稍,晴,16,3歳未勝利,
2026-04-11_阪神05R_3歳1勝クラス,202609020505,1800,ダ,重,晴,12,3歳1勝クラス,
2026-04-11_阪神06R_3歳1勝クラス,202609020506,1200,芝,稍,晴,15,3歳1勝クラス,
2026-04-11_阪神07R_4歳以上1勝クラス,202609020507,1800,ダ,重,晴,11,4歳以上1勝クラス,
2026-04-11_阪神08R_4歳以上1勝クラス,202609020508,1400,ダ,重,晴,16,4歳以上1勝クラス,
2026-04-11_阪神11R_阪神牝馬S,202609020511,1600,芝,良,晴,10,阪神牝馬S,G2
2026-04-12_阪神01R_3歳未勝利,202609020601,1400,ダ,稍,晴,16,3歳未勝利,
2026-04-12_阪神02R_3歳未勝利,202609020602,1800,ダ,稍,晴,16,3歳未勝利,
2026-04-12_阪神03R_3歳未勝利,202609020603,1200,ダ,稍,晴,16,3歳未勝利,
2026-04-12_阪神04R_3歳未勝利,202609020604,1600,芝,良,晴,18,3歳未勝利,
2026-04-12_阪神05R_3歳1勝クラス,202609020605,1400,ダ,稍,晴,16,3歳1勝クラス,
2026-04-12_阪神06R_4歳以上1勝クラス,202609020606,1800,ダ,稍,晴,10,4歳以上1勝クラス,
2026-04-12_阪神07R_4歳以上2勝クラス,202609020607,1600,芝,良,晴,11,4歳以上2勝クラス,
2026-04-12_阪神08R_川西特別,202609020608,1800,ダ,良,晴,11,川西特別,
2026-04-18_阪神01R_3歳未勝利,202609020701,1800,ダ,良,晴,15,3歳未勝利,
2026-04-18_阪神02R_3歳未勝利,202609020702,1200,ダ,良,晴,16,3歳未勝利,
2026-04-18_阪神03R_3歳未勝利,202609020703,2000,ダ,良,晴,15,3歳未勝利,
2026-04-18_阪神04R_3歳未勝利,202609020704,1800,芝,良,晴,18,3歳未勝利,
2026-04-18_阪神05R_3歳1勝クラス,202609020705,2000,芝,良,晴,6,3歳1勝クラス,
2026-04-18_阪神06R_3歳1勝クラス,202609020706,1800,ダ,良,晴,15,3歳1勝クラス,
2026-04-18_阪神07R_4歳以上1勝クラス,202609020707,1600,芝,良,晴,14,4歳以上1勝クラス,
2026-04-18_阪神08R_4歳以上1勝クラス,202609020708,2400,芝,良,晴,9,4歳以上1勝クラス,
2026-04-19_阪神01R_3歳未勝利,202609020801,1800,ダ,良,晴,16,3歳未勝利,
2026-04-19_阪神02R_3歳未勝利,202609020802,2000,芝,良,晴,16,3歳未勝利,
2026-04-19_阪神03R_3歳未勝利,202609020803,1400,ダ,良,晴,16,3歳未勝利,
2026-04-19_阪神04R_4歳以上障害未勝利,202609020804,2970,障,良,晴,14,4歳以上障害未勝利,
2026-04-19_阪神05R_3歳未勝利,202609020805,2200,芝,良,晴,13,3歳未勝利,
2026-04-19_阪神06R_3歳1勝クラス,202609020806,1200,ダ,良,曇,15,3歳1勝クラス,
2026-04-19_阪神07R_3歳1勝クラス,202609020807,1600,芝,良,曇,8,3歳1勝クラス,
2026-04-19_阪神08R_4歳以上1勝クラス,202609020808,1800,ダ,良,曇,11,4歳以上1勝クラス,
2026-06-06_阪神01R_3歳未勝利,202609030101,1400,ダ,良,晴,16,3歳未勝利,
2026-06-06_阪神02R_3歳未勝利,202609030102,1200,ダ,良,晴,16,3歳未勝利,
2026-06-06_阪神03R_3歳未勝利,202609030103,1800,ダ,良,晴,16,3歳未勝利,
2026-06-06_阪神04R_3歳未勝利,202609030104,1200,芝,良,晴,16,3歳未勝利,
2026-06-06_阪神05R_2歳新馬,202609030105,1600,芝,良,晴,6,2歳新馬,
2026-06-06_阪神06R_3歳未勝利,202609030106,1800,ダ,良,晴,16,3歳未勝利,
2026-06-06_阪神07R_3歳未勝利,202609030107,1600,芝,良,晴,18,3歳未勝利,
2026-06-06_阪神08R_3歳以上1勝クラス,202609030108,2200,芝,良,晴,9,3歳以上1勝クラス,
2026-06-07_阪神01R_3歳以上障害未勝利,202609030201,2970,障,良,雨,14,3歳以上障害未勝利,
2026-06-07_阪神02R_3歳未勝利,202609030202,1800,芝,良,雨,15,3歳未勝利,
2026-06-07_阪神03R_3歳未勝利,202609030203,1800,ダ,良,雨,16,3歳未勝利,
2026-06-07_阪神04R_3歳未勝利,202609030204,1400,ダ,良,雨,16,3歳未勝利,
2026-06-07_阪神05R_2歳新馬,202609030205,1400,芝,稍,雨,11,2歳新馬,
2026-06-07_阪神06R_3歳未勝利,202609030206,2000,芝,稍,雨,16,3歳未勝利,
2026-06-07_阪神07R_3歳以上1勝クラス,202609030207,1800,ダ,稍,雨,16,3歳以上1勝クラス,
2026-06-07_阪神08R_3歳以上1勝クラス,202609030208,1400,芝,稍,雨,18,3歳以上1勝クラス,
2026-06-13_阪神01R_3歳未勝利,202609030301,1200,ダ,良,晴,16,3歳未勝利,
2026-06-13_阪神02R_3歳未勝利,202609030302,2000,ダ,良,晴,16,3歳未勝利,
2026-06-13_阪神03R_3歳未勝利,202609030303,1600,芝,良,晴,18,3歳未勝利,
2026-06-13_阪神04R_3歳未勝利,202609030304,1800,芝,良,晴,16,3歳未勝利,
2026-06-13_阪神05R_2歳新馬,202609030305,1200,芝,良,晴,11,2歳新馬,
2026-06-13_阪神06R_2歳新馬,202609030306,1400,ダ,良,晴,13,2歳新馬,
2026-06-13_阪神07R_3歳以上1勝クラス,202609030307,1800,ダ,良,晴,16,3歳以上1勝クラス,
2026-06-13_阪神08R_3歳以上1勝クラス,202609030308,1600,芝,良,晴,15,3歳以上1勝クラス,
2026-06-14_阪神01R_3歳未勝利,202609030401,1800,ダ,良,曇,16,3歳未勝利,
2026-06-14_阪神02R_3歳未勝利,202609030402,1400,ダ,良,曇,16,3歳未勝利,
2026-06-14_阪神03R_3歳未勝利,202609030403,1800,ダ,良,曇,16,3歳未勝利,
2026-06-14_阪神04R_3歳未勝利,202609030404,2200,芝,良,曇,17,3歳未勝利,
2026-06-14_阪神05R_2歳新馬,202609030405,1800,芝,良,曇,8,2歳新馬,
2026-06-14_阪神06R_3歳以上1勝クラス,202609030406,1200,ダ,良,曇,16,3歳以上1勝クラス,
2026-06-14_阪神07R_3歳以上1勝クラス,202609030407,2000,芝,良,曇,11,3歳以上1勝クラス,
2026-06-14_阪神08R_逆瀬川特別,202609030408,1800,ダ,良,曇,9,逆瀬川特別,
2026-06-20_阪神01R_3歳以上障害OP,202609030501,3110,障,稍,小雨,9,3歳以上障害OP,OP
2026-06-20_阪神02R_3歳未勝利,202609030502,1200,ダ,稍,曇,16,3歳未勝利,
2026-06-20_阪神03R_3歳未勝利,202609030503,1800,ダ,稍,曇,16,3歳未勝利,
2026-06-20_阪神04R_3歳未勝利,202609030504,1800,ダ,稍,小雨,16,3歳未勝利,
2026-06-20_阪神05R_2歳新馬,202609030505,1400,芝,稍,雨,9,2歳新馬,
2026-06-20_阪神06R_3歳未勝利,202609030506,1800,芝,稍,雨,18,3歳未勝利,
2026-06-20_阪神07R_3歳以上1勝クラス,202609030507,2400,芝,稍,雨,16,3歳以上1勝クラス,
2026-06-20_阪神08R_3歳以上1勝クラス,202609030508,1800,ダ,稍,雨,16,3歳以上1勝クラス,
2026-06-21_阪神01R_3歳未勝利,202609030601,1400,ダ,不,晴,16,3歳未勝利,
2026-06-21_阪神02R_3歳未勝利,202609030602,1600,芝,稍,晴,18,3歳未勝利,
2026-06-21_阪神03R_3歳未勝利,202609030603,1800,ダ,重,晴,16,3歳未勝利,
2026-06-21_阪神04R_3歳未勝利,202609030604,2400,芝,稍,晴,18,3歳未勝利,
2026-06-21_阪神05R_2歳新馬,202609030605,1600,芝,稍,晴,9,2歳新馬,
2026-06-21_阪神06R_3歳未勝利,202609030606,1400,芝,稍,晴,18,3歳未勝利,
2026-06-21_阪神07R_3歳以上1勝クラス,202609030607,1400,ダ,重,晴,16,3歳以上1勝クラス,
2026-06-21_阪神08R_3歳以上1勝クラス,202609030608,2000,芝,稍,晴,8,3歳以上1勝クラス,
2026-09-05_阪神01R_2歳未勝利,202609040101,1400,ダ,稍,晴,11,2歳未勝利,
2026-09-05_阪神02R_2歳未勝利,202609040102,1800,芝,稍,晴,5,2歳未勝利,
2026-09-05_阪神03R_3歳未勝利,202609040103,1800,ダ,稍,晴,13,3歳未勝利,
2026-09-05_阪神04R_3歳未勝利,202609040104,1600,芝,稍,晴,18,3歳未勝利,
2026-09-05_阪神05R_2歳新馬,202609040105,1400,芝,良,晴,12,2歳新馬,
2026-09-05_阪神06R_2歳新馬,202609040106,1400,ダ,稍,晴,13,2歳新馬,
2026-09-05_阪神07R_3歳以上1勝クラス,202609040107,1200,芝,良,晴,16,3歳以上1勝クラス,
2026-09-05_阪神08R_3歳以上1勝クラス,202609040108,2000,芝,良,晴,9,3歳以上1勝クラス,
2026-09-05_阪神12R_3歳以上1勝クラス,202609040112,1400,ダ,稍,曇,12,3歳以上1勝クラス,
2026-09-06_阪神01R_2歳未勝利,202609040201,1400,芝,良,曇,10,2歳未勝利,
2026-09-06_阪神02R_3歳未勝利,202609040202,1200,ダ,良,曇,16,3歳未勝利,
2026-09-06_阪神03R_3歳未勝利,202609040203,1800,ダ,良,曇,15,3歳未勝利,
2026-09-06_阪神04R_3歳未勝利,202609040204,2000,芝,良,曇,16,3歳未勝利,
2026-09-06_阪神05R_2歳新馬,202609040205,1800,芝,良,曇,10,2歳新馬,
2026-09-06_阪神06R_3歳以上1勝クラス,202609040206,1800,ダ,良,曇,12,3歳以上1勝クラス,
2026-09-06_阪神07R_3歳以上1勝クラス,202609040207,1600,芝,良,曇,14,3歳以上1勝クラス,
2026-09-06_阪神08R_武田尾特別,202609040208,1600,芝,良,曇,7,武田尾特別,
2026-09-06_阪神09R_3歳以上1勝クラス,202609040209,1800,ダ,良,曇,16,3歳以上1勝クラス,
2026-09-06_阪神10R_オークランドTRT,202609040210,1200,ダ,良,曇,13,オークランドTRT,
2026-09-06_阪神11R_セントウルS,202609040211,1200,芝,良,曇,16,セントウルS,G2
2026-09-06_阪神12R_3歳以上2勝クラス,202609040212,1400,ダ,良,小雨,16,3歳以上2勝クラス,
2026-09-12_阪神01R_3歳以上障害未勝利,202609040301,2970,障,良,曇,8,3歳以上障害未勝利,
2026-09-12_阪神02R_2歳未勝利,202609040302,2000,芝,良,曇,7,2歳未勝利,
2026-09-12_阪神03R_2歳未勝利,202609040303,1800,ダ,稍,曇,7,2歳未勝利,
2026-09-12_阪神04R_3歳未勝利,202609040304,1800,芝,良,曇,18,3歳未勝利,
2026-09-12_阪神05R_2歳新馬,202609040305,1600,芝,良,曇,10,2歳新馬,
2026-09-12_阪神06R_2歳新馬,202609040306,1800,ダ,稍,曇,8,2歳新馬,
2026-09-12_阪神07R_3歳未勝利,202609040307,1400,ダ,稍,晴,16,3歳未勝利,
2026-09-12_阪神08R_3歳以上1勝クラス,202609040308,1800,芝,良,晴,14,3歳以上1勝クラス,
2026-01-24_小倉01R_3歳未勝利,202610010101,1700,ダ,良,曇,10,3歳未勝利,
2026-01-24_小倉02R_3歳未勝利,202610010102,1800,芝,良,曇,16,3歳未勝利,
2026-01-24_小倉03R_3歳未勝利,202610010103,1000,ダ,良,曇,14,3歳未勝利,
2026-01-24_小倉04R_4歳以上障害OP,202610010104,3390,障,良,曇,12,4歳以上障害OP,OP
2026-01-24_小倉05R_4歳以上障害未勝利,202610010105,2860,障,良,曇,11,4歳以上障害未勝利,
2026-01-24_小倉06R_3歳新馬,202610010106,2000,芝,良,晴,18,3歳新馬,
2026-01-24_小倉07R_4歳以上1勝クラス,202610010107,2600,芝,良,晴,15,4歳以上1勝クラス,
2026-01-24_小倉08R_4歳以上1勝クラス,202610010108,2400,ダ,良,晴,7,4歳以上1勝クラス,
2026-01-25_小倉01R_3歳未勝利,202610010201,1700,ダ,良,晴,16,3歳未勝利,
2026-01-25_小倉02R_3歳未勝利,202610010202,1200,芝,良,晴,18,3歳未勝利,
2026-01-25_小倉03R_4歳以上1勝クラス,202610010203,1000,ダ,良,晴,14,4歳以上1勝クラス,
2026-01-25_小倉04R_4歳以上障害未勝利,202610010204,2860,障,良,晴,12,4歳以上障害未勝利,
2026-01-25_小倉05R_3歳新馬,202610010205,1200,芝,良,晴,18,3歳新馬,
2026-01-25_小倉06R_3歳未勝利,202610010206,1700,ダ,良,晴,11,3歳未勝利,
2026-01-25_小倉07R_3歳未勝利,202610010207,2000,芝,良,晴,18,3歳未勝利,
2026-01-25_小倉08R_4歳以上1勝クラス,202610010208,1800,芝,良,晴,16,4歳以上1勝クラス,
2026-01-25_小倉09R_八幡特別,202610010209,1200,芝,良,晴,16,八幡特別,
2026-01-25_小倉10R_響灘特別,202610010210,1700,ダ,良,晴,16,響灘特別,
2026-01-25_小倉11R_壇之浦S,202610010211,1800,芝,良,晴,12,壇之浦S,
2026-01-25_小倉12R_4歳以上1勝クラス,202610010212,2000,芝,良,晴,14,4歳以上1勝クラス,
2026-01-31_小倉01R_3歳未勝利,202610010301,1000,ダ,良,晴,14,3歳未勝利,
2026-01-31_小倉02R_3歳未勝利,202610010302,2000,芝,良,晴,18,3歳未勝利,
2026-01-31_小倉03R_4歳以上1勝クラス,202610010303,1700,ダ,良,晴,16,4歳以上1勝クラス,
2026-01-31_小倉04R_4歳以上障害OP,202610010304,2860,障,良,晴,12,4歳以上障害OP,OP
2026-01-31_小倉05R_4歳以上障害未勝利,202610010305,2860,障,良,晴,11,4歳以上障害未勝利,
2026-01-31_小倉06R_3歳未勝利,202610010306,1200,芝,良,晴,18,3歳未勝利,
2026-01-31_小倉07R_3歳未勝利,202610010307,1800,芝,良,晴,16,3歳未勝利,
2026-01-31_小倉08R_4歳以上1勝クラス,202610010308,1200,芝,良,晴,18,4歳以上1勝クラス,
2026-02-01_小倉01R_3歳未勝利,202610010401,1700,ダ,良,曇,16,3歳未勝利,
2026-02-01_小倉02R_3歳未勝利,202610010402,1200,芝,良,曇,18,3歳未勝利,
2026-02-01_小倉03R_4歳以上1勝クラス,202610010403,1000,ダ,良,曇,14,4歳以上1勝クラス,
2026-02-01_小倉04R_4歳以上障害未勝利,202610010404,2860,障,良,曇,12,4歳以上障害未勝利,
2026-02-01_小倉05R_3歳新馬,202610010405,1200,芝,良,曇,18,3歳新馬,
2026-02-01_小倉06R_3歳未勝利,202610010406,2000,芝,良,曇,18,3歳未勝利,
2026-02-01_小倉07R_4歳以上1勝クラス,202610010407,1700,ダ,良,曇,15,4歳以上1勝クラス,
2026-02-01_小倉08R_4歳以上1勝クラス,202610010408,1800,芝,良,曇,13,4歳以上1勝クラス,
2026-02-07_小倉01R_3歳未勝利,202610010501,1700,ダ,良,小雨,16,3歳未勝利,
2026-02-07_小倉02R_3歳未勝利,202610010502,1200,芝,良,小雨,18,3歳未勝利,
2026-02-07_小倉03R_3歳未勝利,202610010503,1000,ダ,良,小雨,14,3歳未勝利,
2026-02-07_小倉04R_4歳以上障害未勝利,202610010504,2860,障,稍,雨,12,4歳以上障害未勝利,
2026-02-07_小倉05R_4歳以上障害未勝利,202610010505,2860,障,稍,小雨,12,4歳以上障害未勝利,
2026-02-07_小倉06R_3歳未勝利,202610010506,2000,芝,稍,曇,18,3歳未勝利,
2026-02-07_小倉07R_4歳以上1勝クラス,202610010507,2000,芝,稍,曇,18,4歳以上1勝クラス,
2026-02-07_小倉08R_4歳以上1勝クラス,202610010508,1700,ダ,良,曇,12,4歳以上1勝クラス,
2026-02-07_小倉09R_戸畑特別,202610010509,2000,芝,稍,曇,13,戸畑特別,
2026-02-07_小倉10R_RKB賞,202610010510,1800,芝,稍,曇,16,RKB賞,
2026-02-07_小倉11R_豊前S,202610010511,1700,ダ,良,晴,16,豊前S,
2026-02-07_小倉12R_4歳以上1勝クラス,202610010512,1200,芝,稍,晴,18,4歳以上1勝クラス,
2026-02-08_小倉01R_3歳未勝利,202610010601,1700,ダ,良,曇,16,3歳未勝利,
2026-02-08_小倉02R_3歳未勝利,202610010602,1200,芝,良,曇,17,3歳未勝利,
2026-02-08_小倉03R_4歳以上1勝クラス,202610010603,1000,ダ,良,曇,14,4歳以上1勝クラス,
2026-02-08_小倉05R_3歳新馬,202610010605,2000,芝,良,曇,10,3歳新馬,
2026-02-08_小倉06R_3歳未勝利,202610010606,1800,芝,良,曇,16,3歳未勝利,
2026-02-08_小倉07R_4歳以上1勝クラス,202610010607,1700,ダ,良,曇,15,4歳以上1勝クラス,
2026-02-08_小倉08R_4歳以上1勝クラス,202610010608,1800,芝,良,曇,16,4歳以上1勝クラス,
2026-02-14_小倉01R_3歳未勝利,202610010701,1700,ダ,良,晴,16,3歳未勝利,
2026-02-14_小倉02R_3歳未勝利,202610010702,1200,芝,良,晴,18,3歳未勝利,
2026-02-14_小倉03R_3歳未勝利,202610010703,1000,ダ,良,晴,14,3歳未勝利,
2026-02-14_小倉04R_4歳以上障害未勝利,202610010704,2860,障,良,曇,12,4歳以上障害未勝利,
2026-02-14_小倉05R_3歳未勝利,202610010705,2000,芝,良,曇,18,3歳未勝利,
2026-02-14_小倉06R_4歳以上1勝クラス,202610010706,1200,芝,良,曇,18,4歳以上1勝クラス,
2026-02-14_小倉07R_4歳以上1勝クラス,202610010707,1700,ダ,良,曇,16,4歳以上1勝クラス,
2026-02-14_小倉08R_小倉ジャンプS,202610010708,3390,障,良,曇,13,小倉ジャンプS,
2026-02-15_小倉01R_3歳未勝利,202610010801,1700,ダ,稍,曇,16,3歳未勝利,
2026-02-15_小倉02R_3歳未勝利,202610010802,1200,芝,稍,晴,18,3歳未勝利,
2026-02-15_小倉03R_4歳以上1勝クラス,202610010803,1000,ダ,稍,晴,14,4歳以上1勝クラス,
2026-02-15_小倉04R_4歳以上障害未勝利,202610010804,2860,障,稍,晴,12,4歳以上障害未勝利,
2026-02-15_小倉05R_3歳未勝利,202610010805,1800,芝,稍,晴,16,3歳未勝利,
2026-02-15_小倉06R_4歳以上1勝クラス,202610010806,2000,芝,稍,晴,16,4歳以上1勝クラス,
2026-02-15_小倉07R_4歳以上1勝クラス,202610010807,2600,芝,稍,晴,14,4歳以上1勝クラス,
2026-02-15_小倉08R_4歳以上1勝クラス,202610010808,2400,ダ,稍,晴,15,4歳以上1勝クラス,
2026-02-15_小倉12R_4歳以上1勝クラス,202610010812,1700,ダ,稍,晴,13,4歳以上1勝クラス,
2026-02-21_小倉01R_3歳未勝利,202610010901,1700,ダ,良,晴,14,3歳未勝利,
2026-02-21_小倉02R_3歳未勝利,202610010902,1200,芝,良,晴,18,3歳未勝利,
2026-02-21_小倉03R_3歳未勝利,202610010903,1000,ダ,良,晴,14,3歳未勝利,
2026-02-21_小倉04R_4歳以上障害未勝利,202610010904,2860,障,良,晴,12,4歳以上障害未勝利,
2026-02-21_小倉05R_4歳以上障害OP,202610010905,3390,障,良,晴,12,4歳以上障害OP,OP
2026-02-21_小倉06R_3歳未勝利,202610010906,1800,芝,良,晴,16,3歳未勝利,
2026-02-21_小倉07R_4歳以上1勝クラス,202610010907,1700,ダ,良,晴,16,4歳以上1勝クラス,
2026-02-21_小倉08R_4歳以上1勝クラス,202610010908,1800,芝,良,晴,16,4歳以上1勝クラス,
2026-02-22_小倉01R_3歳未勝利,202610011001,1700,ダ,良,晴,12,3歳未勝利,
2026-02-22_小倉02R_3歳未勝利,202610011002,1200,芝,良,晴,18,3歳未勝利,
2026-02-22_小倉03R_4歳以上1勝クラス,202610011003,1000,ダ,良,晴,14,4歳以上1勝クラス,
2026-02-22_小倉04R_4歳以上障害未勝利,202610011004,2860,障,良,晴,12,4歳以上障害未勝利,
2026-02-22_小倉05R_3歳未勝利,202610011005,2000,芝,良,晴,13,3歳未勝利,
2026-02-22_小倉06R_3歳未勝利,202610011006,1800,芝,良,晴,16,3歳未勝利,
2026-02-22_小倉07R_4歳以上1勝クラス,202610011007,1700,ダ,良,晴,14,4歳以上1勝クラス,
2026-02-22_小倉08R_4歳以上1勝クラス,202610011008,2000,芝,良,晴,14,4歳以上1勝クラス,
2026-02-28_小倉01R_3歳未勝利,202610011101,1700,ダ,不,曇,16,3歳未勝利,
2026-02-28_小倉02R_3歳未勝利,202610011102,1200,芝,稍,曇,18,3歳未勝利,
2026-02-28_小倉03R_4歳以上1勝クラス,202610011103,1000,ダ,不,曇,14,4歳以上1勝クラス,
2026-02-28_小倉04R_4歳以上障害未勝利,202610011104,2860,障,稍,曇,12,4歳以上障害未勝利,
2026-02-28_小倉05R_4歳以上障害OP,202610011105,2860,障,稍,晴,12,4歳以上障害OP,OP
2026-02-28_小倉06R_3歳未勝利,202610011106,2000,芝,稍,晴,16,3歳未勝利,
2026-02-28_小倉07R_3歳1勝クラス,202610011107,1700,ダ,重,晴,13,3歳1勝クラス,
2026-02-28_小倉08R_4歳以上1勝クラス,202610011108,2000,芝,稍,晴,13,4歳以上1勝クラス,
2026-03-01_小倉01R_3歳未勝利,202610011201,1700,ダ,稍,晴,16,3歳未勝利,
2026-03-01_小倉02R_3歳未勝利,202610011202,2000,芝,良,晴,16,3歳未勝利,
2026-03-01_小倉03R_3歳未勝利,202610011203,1000,ダ,稍,晴,14,3歳未勝利,
2026-03-01_小倉04R_4歳以上障害未勝利,202610011204,2860,障,良,晴,12,4歳以上障害未勝利,
2026-03-01_小倉05R_3歳未勝利,202610011205,1200,芝,良,晴,18,3歳未勝利,
2026-03-01_小倉06R_3歳未勝利,202610011206,1800,芝,良,晴,16,3歳未勝利,
2026-03-01_小倉07R_4歳以上1勝クラス,202610011207,1200,芝,良,晴,18,4歳以上1勝クラス,
2026-03-01_小倉08R_4歳以上1勝クラス,202610011208,1700,ダ,稍,晴,15,4歳以上1勝クラス,
2026-03-01_小倉10R_西日本新聞杯,202610011210,1200,芝,良,晴,18,西日本新聞杯,
