date,stem,band,kind,width,points,invest,ret
2026-04-11,2026-04-11_中山11R_ニュージーランドT,1倍台,ワイド,4,6,600,0
2026-04-11,2026-04-11_中山11R_ニュージーランドT,1倍台,ワイド,5,10,1000,0
2026-04-11,2026-04-11_中山11R_ニュージーランドT,1倍台,ワイド,6,15,1500,0
2026-04-11,2026-04-11_中山11R_ニュージーランドT,1倍台,馬連,3,3,300,0
2026-04-11,2026-04-11_中山11R_ニュージーランドT,1倍台,馬連,4,6,600,0
2026-04-11,2026-04-11_中山11R_ニュージーランドT,1倍台,馬連,5,10,1000,0
2026-04-11,2026-04-11_中山11R_ニュージーランドT,1倍台,馬連,6,15,1500,0
2026-04-11,2026-04-11_中山12R_4歳以上2勝クラス,2倍台,ワイド,3,3,300,0
2026-04-11,2026-04-11_中山12R_4歳以上2勝クラス,2倍台,ワイド,4,6,600,0
2026-04-11,2026-04-11_中山12R_4歳以上2勝クラス,2倍台,ワイド,5,10,1000,0
2026-04-11,2026-04-11_中山12R_4歳以上2勝クラス,2倍台,ワイド,6,15,1500,0
2026-04-11,2026-04-11_中山12R_4歳以上2勝クラス,2倍台,馬連,3,3,300,0
2026-04-11,2026-04-11_中山12R_4歳以上2勝クラス,2倍台,馬連,4,6,600,0
2026-04-11,2026-04-11_中山12R_4歳以上2勝クラス,2倍台,馬連,5,10,1000,0
2026-04-11,2026-04-11_中山12R_4歳以上2勝クラス,2倍台,馬連,6,15,1500,0
2026-04-11,2026-04-11_福島09R_浄土平特別,3倍以上,ワイド,3,3,300,0
2026-04-11,2026-04-11_福島09R_浄土平特別,3倍以上,ワイド,4,6,600,0
2026-04-11,2026-04-11_福島09R_浄土平特別,3倍以上,ワイド,5,10,1000,0
2026-04-11,2026-04-11_福島09R_浄土平特別,3倍以上,ワイド,6,15,1500,0
2026-04-11,2026-04-11_福島09R_浄土平特別,3倍以上,馬連,3,3,300,0
2026-04-11,2026-04-11_福島09R_浄土平特別,3倍以上,馬連,4,6,600,0
2026-04-11,2026-04-11_福島09R_浄土平特別,3倍以上,馬連,5,10,1000,0
2026-04-11,2026-04-11_福島09R_浄土平特別,3倍以上,馬連,6,15,1500,0
2026-04-11,2026-04-11_福島10R_花見山特別,2倍台,ワイド,3,3,300,190
2026-04-11,2026-04-11_福島10R_花見山特別,2倍台,ワイド,4,6,600,1470
2026-04-11,2026-04-11_福島10R_花見山特別,2倍台,ワイド,5,10,1000,1470
2026-04-11,2026-04-11_福島10R_花見山特別,2倍台,ワイド,6,15,1500,1470
2026-04-11,2026-04-11_福島10R_花見山特別,2倍台,馬連,3,3,300,600
2026-04-11,2026-04-11_福島10R_花見山特別,2倍台,馬連,4,6,600,600
2026-04-11,2026-04-11_福島10R_花見山特別,2倍台,馬連,5,10,1000,600
2026-04-11,2026-04-11_福島10R_花見山特別,2倍台,馬連,6,15,1500,600
2026-04-11,2026-04-11_福島11R_吾妻小富士S,3倍以上,ワイド,3,3,300,0
2026-04-11,2026-04-11_福島11R_吾妻小富士S,3倍以上,ワイド,4,6,600,0
2026-04-11,2026-04-11_福島11R_吾妻小富士S,3倍以上,ワイド,5,10,1000,0
2026-04-11,2026-04-11_福島11R_吾妻小富士S,3倍以上,ワイド,6,15,1500,0
2026-04-11,2026-04-11_福島11R_吾妻小富士S,3倍以上,馬連,3,3,300,0
2026-04-11,2026-04-11_福島11R_吾妻小富士S,3倍以上,馬連,4,6,600,0
2026-04-11,2026-04-11_福島11R_吾妻小富士S,3倍以上,馬連,5,10,1000,0
2026-04-11,2026-04-11_福島11R_吾妻小富士S,3倍以上,馬連,6,15,1500,0
2026-04-11,2026-04-11_福島12R_4歳以上1勝クラス,3倍以上,ワイド,3,3,300,0
2026-04-11,2026-04-11_福島12R_4歳以上1勝クラス,3倍以上,ワイド,4,6,600,860
2026-04-11,2026-04-11_福島12R_4歳以上1勝クラス,3倍以上,ワイド,5,10,1000,860
2026-04-11,2026-04-11_福島12R_4歳以上1勝クラス,3倍以上,ワイド,6,15,1500,860
2026-04-11,2026-04-11_福島12R_4歳以上1勝クラス,3倍以上,馬連,3,3,300,0
2026-04-11,2026-04-11_福島12R_4歳以上1勝クラス,3倍以上,馬連,4,6,600,0
2026-04-11,2026-04-11_福島12R_4歳以上1勝クラス,3倍以上,馬連,5,10,1000,0
2026-04-11,2026-04-11_福島12R_4歳以上1勝クラス,3倍以上,馬連,6,15,1500,0
2026-04-11,2026-04-11_阪神09R_明石特別,1倍台,ワイド,3,3,300,120
2026-04-11,2026-04-11_阪神09R_明石特別,1倍台,ワイド,4,6,600,120
2026-04-11,2026-04-11_阪神09R_明石特別,1倍台,ワイド,5,10,1000,430
2026-04-11,2026-04-11_阪神09R_明石特別,1倍台,ワイド,6,15,1500,430
2026-04-11,2026-04-11_阪神09R_明石特別,1倍台,馬連,3,3,300,290
2026-04-11,2026-04-11_阪神09R_明石特別,1倍台,馬連,4,6,600,290
2026-04-11,2026-04-11_阪神09R_明石特別,1倍台,馬連,5,10,1000,290
2026-04-11,2026-04-11_阪神09R_明石特別,1倍台,馬連,6,15,1500,290
2026-04-11,2026-04-11_阪神10R_大阪―ハンブルクC,1倍台,ワイド,3,3,300,0
2026-04-11,2026-04-11_阪神10R_大阪―ハンブルクC,1倍台,ワイド,4,6,600,0
2026-04-11,2026-04-11_阪神10R_大阪―ハンブルクC,1倍台,ワイド,5,10,1000,0
2026-04-11,2026-04-11_阪神10R_大阪―ハンブルクC,1倍台,ワイド,6,15,1500,500
2026-04-11,2026-04-11_阪神10R_大阪―ハンブルクC,1倍台,馬連,3,3,300,0
2026-04-11,2026-04-11_阪神10R_大阪―ハンブルクC,1倍台,馬連,4,6,600,0
2026-04-11,2026-04-11_阪神10R_大阪―ハンブルクC,1倍台,馬連,5,10,1000,0
2026-04-11,2026-04-11_阪神10R_大阪―ハンブルクC,1倍台,馬連,6,15,1500,1080
2026-04-11,2026-04-11_阪神11R_阪神牝馬S,2倍台,ワイド,3,3,300,0
2026-04-11,2026-04-11_阪神11R_阪神牝馬S,2倍台,ワイド,4,6,600,0
2026-04-11,2026-04-11_阪神11R_阪神牝馬S,2倍台,ワイド,5,10,1000,1520
2026-04-11,2026-04-11_阪神11R_阪神牝馬S,2倍台,ワイド,6,15,1500,2600
2026-04-11,2026-04-11_阪神11R_阪神牝馬S,2倍台,馬連,3,3,300,0
2026-04-11,2026-04-11_阪神11R_阪神牝馬S,2倍台,馬連,4,6,600,0
2026-04-11,2026-04-11_阪神11R_阪神牝馬S,2倍台,馬連,5,10,1000,0
2026-04-11,2026-04-11_阪神11R_阪神牝馬S,2倍台,馬連,6,15,1500,1160
2026-04-11,2026-04-11_阪神12R_4歳以上2勝クラス,2倍台,ワイド,3,3,300,0
2026-04-11,2026-04-11_阪神12R_4歳以上2勝クラス,2倍台,ワイド,4,6,600,0
2026-04-11,2026-04-11_阪神12R_4歳以上2勝クラス,2倍台,ワイド,5,10,1000,0
2026-04-11,2026-04-11_阪神12R_4歳以上2勝クラス,2倍台,ワイド,6,15,1500,2030
2026-04-11,2026-04-11_阪神12R_4歳以上2勝クラス,2倍台,馬連,3,3,300,0
2026-04-11,2026-04-11_阪神12R_4歳以上2勝クラス,2倍台,馬連,4,6,600,0
2026-04-11,2026-04-11_阪神12R_4歳以上2勝クラス,2倍台,馬連,5,10,1000,0
2026-04-11,2026-04-11_阪神12R_4歳以上2勝クラス,2倍台,馬連,6,15,1500,0
2026-04-12,2026-04-12_中山09R_印西特別,3倍以上,ワイド,3,3,300,300
2026-04-12,2026-04-12_中山09R_印西特別,3倍以上,ワイド,4,6,600,300
2026-04-12,2026-04-12_中山09R_印西特別,3倍以上,ワイド,5,10,1000,300
2026-04-12,2026-04-12_中山09R_印西特別,3倍以上,ワイド,6,15,1500,300
2026-04-12,2026-04-12_中山09R_印西特別,3倍以上,馬連,3,3,300,0
2026-04-12,2026-04-12_中山09R_印西特別,3倍以上,馬連,4,6,600,0
2026-04-12,2026-04-12_中山09R_印西特別,3倍以上,馬連,5,10,1000,0
2026-04-12,2026-04-12_中山09R_印西特別,3倍以上,馬連,6,15,1500,0
2026-04-12,2026-04-12_中山10R_あけぼのS,2倍台,ワイド,3,3,300,0
2026-04-12,2026-04-12_中山10R_あけぼのS,2倍台,ワイド,4,6,600,430
2026-04-12,2026-04-12_中山10R_あけぼのS,2倍台,ワイド,5,10,1000,1620
2026-04-12,2026-04-12_中山10R_あけぼのS,2倍台,ワイド,6,15,1500,1620
2026-04-12,2026-04-12_中山10R_あけぼのS,2倍台,馬連,3,3,300,0
2026-04-12,2026-04-12_中山10R_あけぼのS,2倍台,馬連,4,6,600,0
2026-04-12,2026-04-12_中山10R_あけぼのS,2倍台,馬連,5,10,1000,3620
2026-04-12,2026-04-12_中山10R_あけぼのS,2倍台,馬連,6,15,1500,3620
2026-04-12,2026-04-12_中山11R_春雷S,2倍台,ワイド,3,3,300,0
2026-04-12,2026-04-12_中山11R_春雷S,2倍台,ワイド,4,6,600,0
2026-04-12,2026-04-12_中山11R_春雷S,2倍台,ワイド,5,10,1000,0
2026-04-12,2026-04-12_中山11R_春雷S,2倍台,ワイド,6,15,1500,0
2026-04-12,2026-04-12_中山11R_春雷S,2倍台,馬連,3,3,300,0
2026-04-12,2026-04-12_中山11R_春雷S,2倍台,馬連,4,6,600,0
2026-04-12,2026-04-12_中山11R_春雷S,2倍台,馬連,5,10,1000,0
2026-04-12,2026-04-12_中山11R_春雷S,2倍台,馬連,6,15,1500,0
2026-04-12,2026-04-12_中山12R_4歳以上1勝クラス,3倍以上,ワイド,3,3,300,0
2026-04-12,2026-04-12_中山12R_4歳以上1勝クラス,3倍以上,ワイド,4,6,600,0
2026-04-12,2026-04-12_中山12R_4歳以上1勝クラス,3倍以上,ワイド,5,10,1000,1720
2026-04-12,2026-04-12_中山12R_4歳以上1勝クラス,3倍以上,ワイド,6,15,1500,1720
2026-04-12,2026-04-12_中山12R_4歳以上1勝クラス,3倍以上,馬連,3,3,300,0
2026-04-12,2026-04-12_中山12R_4歳以上1勝クラス,3倍以上,馬連,4,6,600,0
2026-04-12,2026-04-12_中山12R_4歳以上1勝クラス,3倍以上,馬連,5,10,1000,0
2026-04-12,2026-04-12_中山12R_4歳以上1勝クラス,3倍以上,馬連,6,15,1500,0
2026-04-12,2026-04-12_福島09R_燧ケ岳特別,3倍以上,ワイド,3,3,300,0
2026-04-12,2026-04-12_福島09R_燧ケ岳特別,3倍以上,ワイド,4,6,600,550
2026-04-12,2026-04-12_福島09R_燧ケ岳特別,3倍以上,ワイド,5,10,1000,550
2026-04-12,2026-04-12_福島09R_燧ケ岳特別,3倍以上,ワイド,6,15,1500,550
2026-04-12,2026-04-12_福島09R_燧ケ岳特別,3倍以上,馬連,3,3,300,0
2026-04-12,2026-04-12_福島09R_燧ケ岳特別,3倍以上,馬連,4,6,600,0
2026-04-12,2026-04-12_福島09R_燧ケ岳特別,3倍以上,馬連,5,10,1000,0
2026-04-12,2026-04-12_福島09R_燧ケ岳特別,3倍以上,馬連,6,15,1500,0
2026-04-12,2026-04-12_福島10R_喜多方特別,3倍以上,ワイド,3,3,300,0
2026-04-12,2026-04-12_福島10R_喜多方特別,3倍以上,ワイド,4,6,600,0
2026-04-12,2026-04-12_福島10R_喜多方特別,3倍以上,ワイド,5,10,1000,0
2026-04-12,2026-04-12_福島10R_喜多方特別,3倍以上,ワイド,6,15,1500,0
2026-04-12,2026-04-12_福島10R_喜多方特別,3倍以上,馬連,3,3,300,0
2026-04-12,2026-04-12_福島10R_喜多方特別,3倍以上,馬連,4,6,600,0
2026-04-12,2026-04-12_福島10R_喜多方特別,3倍以上,馬連,5,10,1000,0
2026-04-12,2026-04-12_福島10R_喜多方特別,3倍以上,馬連,6,15,1500,0
2026-04-12,2026-04-12_福島11R_福島民報杯,3倍以上,ワイド,3,3,300,0
2026-04-12,2026-04-12_福島11R_福島民報杯,3倍以上,ワイド,4,6,600,0
2026-04-12,2026-04-12_福島11R_福島民報杯,3倍以上,ワイド,5,10,1000,0
2026-04-12,2026-04-12_福島11R_福島民報杯,3倍以上,ワイド,6,15,1500,0
2026-04-12,2026-04-12_福島11R_福島民報杯,3倍以上,馬連,3,3,300,0
2026-04-12,2026-04-12_福島11R_福島民報杯,3倍以上,馬連,4,6,600,0
2026-04-12,2026-04-12_福島11R_福島民報杯,3倍以上,馬連,5,10,1000,0
2026-04-12,2026-04-12_福島11R_福島民報杯,3倍以上,馬連,6,15,1500,0
2026-04-12,2026-04-12_福島12R_4歳以上1勝クラス,2倍台,ワイド,3,3,300,460
2026-04-12,2026-04-12_福島12R_4歳以上1勝クラス,2倍台,ワイド,4,6,600,460
2026-04-12,2026-04-12_福島12R_4歳以上1勝クラス,2倍台,ワイド,5,10,1000,460
2026-04-12,2026-04-12_福島12R_4歳以上1勝クラス,2倍台,ワイド,6,15,1500,460
2026-04-12,2026-04-12_福島12R_4歳以上1勝クラス,2倍台,馬連,3,3,300,0
2026-04-12,2026-04-12_福島12R_4歳以上1勝クラス,2倍台,馬連,4,6,600,0
2026-04-12,2026-04-12_福島12R_4歳以上1勝クラス,2倍台,馬連,5,10,1000,0
2026-04-12,2026-04-12_福島12R_4歳以上1勝クラス,2倍台,馬連,6,15,1500,0
2026-04-12,2026-04-12_阪神09R_忘れな草賞,3倍以上,ワイド,3,3,300,7040
2026-04-12,2026-04-12_阪神09R_忘れな草賞,3倍以上,ワイド,4,6,600,16580
2026-04-12,2026-04-12_阪神09R_忘れな草賞,3倍以上,ワイド,5,10,1000,16580
2026-04-12,2026-04-12_阪神09R_忘れな草賞,3倍以上,ワイド,6,15,1500,16580
2026-04-12,2026-04-12_阪神09R_忘れな草賞,3倍以上,馬連,3,3,300,27330
2026-04-12,2026-04-12_阪神09R_忘れな草賞,3倍以上,馬連,4,6,600,27330
2026-04-12,2026-04-12_阪神09R_忘れな草賞,3倍以上,馬連,5,10,1000,27330
2026-04-12,2026-04-12_阪神09R_忘れな草賞,3倍以上,馬連,6,15,1500,27330
2026-04-12,2026-04-12_阪神10R_京橋S,2倍台,ワイド,3,3,300,0
2026-04-12,2026-04-12_阪神10R_京橋S,2倍台,ワイド,4,6,600,1300
2026-04-12,2026-04-12_阪神10R_京橋S,2倍台,ワイド,5,10,1000,1300
2026-04-12,2026-04-12_阪神10R_京橋S,2倍台,ワイド,6,15,1500,1300
2026-04-12,2026-04-12_阪神10R_京橋S,2倍台,馬連,3,3,300,0
2026-04-12,2026-04-12_阪神10R_京橋S,2倍台,馬連,4,6,600,0
2026-04-12,2026-04-12_阪神10R_京橋S,2倍台,馬連,5,10,1000,0
2026-04-12,2026-04-12_阪神10R_京橋S,2倍台,馬連,6,15,1500,0
2026-04-12,2026-04-12_阪神11R_桜花賞,2倍台,ワイド,3,3,300,0
2026-04-12,2026-04-12_阪神11R_桜花賞,2倍台,ワイド,4,6,600,0
2026-04-12,2026-04-12_阪神11R_桜花賞,2倍台,ワイド,5,10,1000,0
2026-04-12,2026-04-12_阪神11R_桜花賞,2倍台,ワイド,6,15,1500,2820
2026-04-12,2026-04-12_阪神11R_桜花賞,2倍台,馬連,3,3,300,0
2026-04-12,2026-04-12_阪神11R_桜花賞,2倍台,馬連,4,6,600,0
2026-04-12,2026-04-12_阪神11R_桜花賞,2倍台,馬連,5,10,1000,0
2026-04-12,2026-04-12_阪神11R_桜花賞,2倍台,馬連,6,15,1500,0
2026-04-12,2026-04-12_阪神12R_梅田S,3倍以上,ワイド,3,3,300,0
2026-04-12,2026-04-12_阪神12R_梅田S,3倍以上,ワイド,4,6,600,0
2026-04-12,2026-04-12_阪神12R_梅田S,3倍以上,ワイド,5,10,1000,0
2026-04-12,2026-04-12_阪神12R_梅田S,3倍以上,ワイド,6,15,1500,0
2026-04-12,2026-04-12_阪神12R_梅田S,3倍以上,馬連,3,3,300,0
2026-04-12,2026-04-12_阪神12R_梅田S,3倍以上,馬連,4,6,600,0
2026-04-12,2026-04-12_阪神12R_梅田S,3倍以上,馬連,5,10,1000,0
2026-04-12,2026-04-12_阪神12R_梅田S,3倍以上,馬連,6,15,1500,0
2026-04-18,2026-04-18_中山09R_袖ケ浦特別,2倍台,ワイド,3,3,300,0
2026-04-18,2026-04-18_中山09R_袖ケ浦特別,2倍台,ワイド,4,6,600,0
2026-04-18,2026-04-18_中山09R_袖ケ浦特別,2倍台,ワイド,5,10,1000,0
2026-04-18,2026-04-18_中山09R_袖ケ浦特別,2倍台,ワイド,6,15,1500,0
2026-04-18,2026-04-18_中山09R_袖ケ浦特別,2倍台,馬連,3,3,300,0
2026-04-18,2026-04-18_中山09R_袖ケ浦特別,2倍台,馬連,4,6,600,0
2026-04-18,2026-04-18_中山09R_袖ケ浦特別,2倍台,馬連,5,10,1000,0
2026-04-18,2026-04-18_中山09R_袖ケ浦特別,2倍台,馬連,6,15,1500,0
2026-04-18,2026-04-18_中山10R_下総S,3倍以上,ワイド,3,3,300,0
2026-04-18,2026-04-18_中山10R_下総S,3倍以上,ワイド,4,6,600,0
2026-04-18,2026-04-18_中山10R_下総S,3倍以上,ワイド,5,10,1000,0
2026-04-18,2026-04-18_中山10R_下総S,3倍以上,ワイド,6,15,1500,0
2026-04-18,2026-04-18_中山10R_下総S,3倍以上,馬連,3,3,300,0
2026-04-18,2026-04-18_中山10R_下総S,3倍以上,馬連,4,6,600,0
2026-04-18,2026-04-18_中山10R_下総S,3倍以上,馬連,5,10,1000,0
2026-04-18,2026-04-18_中山10R_下総S,3倍以上,馬連,6,15,1500,0
2026-04-18,2026-04-18_中山11R_中山グランドJ,1倍台,ワイド,3,3,300,730
2026-04-18,2026-04-18_中山11R_中山グランドJ,1倍台,ワイド,4,6,600,730
2026-04-18,2026-04-18_中山11R_中山グランドJ,1倍台,ワイド,5,10,1000,730
2026-04-18,2026-04-18_中山11R_中山グランドJ,1倍台,ワイド,6,15,1500,2710
2026-04-18,2026-04-18_中山11R_中山グランドJ,1倍台,馬連,3,3,300,0
2026-04-18,2026-04-18_中山11R_中山グランドJ,1倍台,馬連,4,6,600,0
2026-04-18,2026-04-18_中山11R_中山グランドJ,1倍台,馬連,5,10,1000,0
2026-04-18,2026-04-18_中山11R_中山グランドJ,1倍台,馬連,6,15,1500,360
2026-04-18,2026-04-18_中山12R_葛飾特別,2倍台,ワイド,3,3,300,0
2026-04-18,2026-04-18_中山12R_葛飾特別,2倍台,ワイド,4,6,600,450
2026-04-18,2026-04-18_中山12R_葛飾特別,2倍台,ワイド,5,10,1000,1310
2026-04-18,2026-04-18_中山12R_葛飾特別,2倍台,ワイド,6,15,1500,1310
2026-04-18,2026-04-18_中山12R_葛飾特別,2倍台,馬連,3,3,300,0
2026-04-18,2026-04-18_中山12R_葛飾特別,2倍台,馬連,4,6,600,990
2026-04-18,2026-04-18_中山12R_葛飾特別,2倍台,馬連,5,10,1000,990
2026-04-18,2026-04-18_中山12R_葛飾特別,2倍台,馬連,6,15,1500,990
2026-04-18,2026-04-18_福島09R_ひめさゆり賞,2倍台,ワイド,3,3,300,0
2026-04-18,2026-04-18_福島09R_ひめさゆり賞,2倍台,ワイド,4,6,600,0
2026-04-18,2026-04-18_福島09R_ひめさゆり賞,2倍台,ワイド,5,10,1000,740
2026-04-18,2026-04-18_福島09R_ひめさゆり賞,2倍台,ワイド,6,15,1500,740
2026-04-18,2026-04-18_福島09R_ひめさゆり賞,2倍台,馬連,3,3,300,0
2026-04-18,2026-04-18_福島09R_ひめさゆり賞,2倍台,馬連,4,6,600,0
2026-04-18,2026-04-18_福島09R_ひめさゆり賞,2倍台,馬連,5,10,1000,0
2026-04-18,2026-04-18_福島09R_ひめさゆり賞,2倍台,馬連,6,15,1500,0
2026-04-18,2026-04-18_福島10R_桑折特別,3倍以上,ワイド,3,3,300,470
2026-04-18,2026-04-18_福島10R_桑折特別,3倍以上,ワイド,4,6,600,470
2026-04-18,2026-04-18_福島10R_桑折特別,3倍以上,ワイド,5,10,1000,470
2026-04-18,2026-04-18_福島10R_桑折特別,3倍以上,ワイド,6,15,1500,470
2026-04-18,2026-04-18_福島10R_桑折特別,3倍以上,馬連,3,3,300,0
2026-04-18,2026-04-18_福島10R_桑折特別,3倍以上,馬連,4,6,600,0
2026-04-18,2026-04-18_福島10R_桑折特別,3倍以上,馬連,5,10,1000,0
2026-04-18,2026-04-18_福島10R_桑折特別,3倍以上,馬連,6,15,1500,0
2026-04-18,2026-04-18_福島11R_ラジオ福島賞,3倍以上,ワイド,3,3,300,0
2026-04-18,2026-04-18_福島11R_ラジオ福島賞,3倍以上,ワイド,4,6,600,690
2026-04-18,2026-04-18_福島11R_ラジオ福島賞,3倍以上,ワイド,5,10,1000,690
2026-04-18,2026-04-18_福島11R_ラジオ福島賞,3倍以上,ワイド,6,15,1500,3290
2026-04-18,2026-04-18_福島11R_ラジオ福島賞,3倍以上,馬連,3,3,300,0
2026-04-18,2026-04-18_福島11R_ラジオ福島賞,3倍以上,馬連,4,6,600,0
2026-04-18,2026-04-18_福島11R_ラジオ福島賞,3倍以上,馬連,5,10,1000,0
2026-04-18,2026-04-18_福島11R_ラジオ福島賞,3倍以上,馬連,6,15,1500,3100
2026-04-18,2026-04-18_福島12R_4歳以上1勝クラス,2倍台,ワイド,3,3,300,370
2026-04-18,2026-04-18_福島12R_4歳以上1勝クラス,2倍台,ワイド,4,6,600,1610
2026-04-18,2026-04-18_福島12R_4歳以上1勝クラス,2倍台,ワイド,5,10,1000,1610
2026-04-18,2026-04-18_福島12R_4歳以上1勝クラス,2倍台,ワイド,6,15,1500,1610
2026-04-18,2026-04-18_福島12R_4歳以上1勝クラス,2倍台,馬連,3,3,300,0
2026-04-18,2026-04-18_福島12R_4歳以上1勝クラス,2倍台,馬連,4,6,600,1110
2026-04-18,2026-04-18_福島12R_4歳以上1勝クラス,2倍台,馬連,5,10,1000,1110
2026-04-18,2026-04-18_福島12R_4歳以上1勝クラス,2倍台,馬連,6,15,1500,1110
2026-04-18,2026-04-18_阪神09R_吹田特別,3倍以上,ワイド,3,3,300,0
2026-04-18,2026-04-18_阪神09R_吹田特別,3倍以上,ワイド,4,6,600,320
2026-04-18,2026-04-18_阪神09R_吹田特別,3倍以上,ワイド,5,10,1000,320
2026-04-18,2026-04-18_阪神09R_吹田特別,3倍以上,ワイド,6,15,1500,320
2026-04-18,2026-04-18_阪神09R_吹田特別,3倍以上,馬連,3,3,300,0
2026-04-18,2026-04-18_阪神09R_吹田特別,3倍以上,馬連,4,6,600,770
2026-04-18,2026-04-18_阪神09R_吹田特別,3倍以上,馬連,5,10,1000,770
2026-04-18,2026-04-18_阪神09R_吹田特別,3倍以上,馬連,6,15,1500,770
2026-04-18,2026-04-18_阪神10R_丹波特別,2倍台,ワイド,3,3,300,680
2026-04-18,2026-04-18_阪神10R_丹波特別,2倍台,ワイド,4,6,600,680
2026-04-18,2026-04-18_阪神10R_丹波特別,2倍台,ワイド,5,10,1000,680
2026-04-18,2026-04-18_阪神10R_丹波特別,2倍台,ワイド,6,15,1500,680
2026-04-18,2026-04-18_阪神10R_丹波特別,2倍台,馬連,3,3,300,1580
2026-04-18,2026-04-18_阪神10R_丹波特別,2倍台,馬連,4,6,600,1580
2026-04-18,2026-04-18_阪神10R_丹波特別,2倍台,馬連,5,10,1000,1580
2026-04-18,2026-04-18_阪神10R_丹波特別,2倍台,馬連,6,15,1500,1580
2026-04-18,2026-04-18_阪神11R_アンタレスS,3倍以上,ワイド,3,3,300,960
2026-04-18,2026-04-18_阪神11R_アンタレスS,3倍以上,ワイド,4,6,600,960
2026-04-18,2026-04-18_阪神11R_アンタレスS,3倍以上,ワイド,5,10,1000,960
2026-04-18,2026-04-18_阪神11R_アンタレスS,3倍以上,ワイド,6,15,1500,960
2026-04-18,2026-04-18_阪神11R_アンタレスS,3倍以上,馬連,3,3,300,2290
2026-04-18,2026-04-18_阪神11R_アンタレスS,3倍以上,馬連,4,6,600,2290
2026-04-18,2026-04-18_阪神11R_アンタレスS,3倍以上,馬連,5,10,1000,2290
2026-04-18,2026-04-18_阪神11R_アンタレスS,3倍以上,馬連,6,15,1500,2290
2026-04-18,2026-04-18_阪神12R_4歳以上1勝クラス,2倍台,ワイド,3,3,300,0
2026-04-18,2026-04-18_阪神12R_4歳以上1勝クラス,2倍台,ワイド,4,6,600,0
2026-04-18,2026-04-18_阪神12R_4歳以上1勝クラス,2倍台,ワイド,5,10,1000,0
2026-04-18,2026-04-18_阪神12R_4歳以上1勝クラス,2倍台,ワイド,6,15,1500,570
