馬ID,馬名,日付,場,R,レース名,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,馬場種別,距離,馬場
2021105552,ロジルーラー,2023-06-24,東京,5,2歳新馬,11,8,10,13.3,4,5,戸崎圭太,55,芝,1800,良
2022101498,クモヒトツナイ,2026-08-16,新潟,5,3歳以上1勝クラス,12,3,3,123.0,9,9,佐藤翔馬,55,芝,1800,良
2022101498,クモヒトツナイ,2026-08-01,新潟,8,燕特別(1勝クラス),12,3,3,127.9,10,9,小林脩斗,58,芝,2200,良
2022101498,クモヒトツナイ,2026-07-05,福島,8,3歳以上1勝クラス,12,3,3,28.8,8,6,佐藤翔馬,55,芝,1800,良
2022101498,クモヒトツナイ,2026-06-14,東京,8,3歳以上1勝クラス,16,6,12,26.4,6,10,ゴンサル,58,ダ,1600,稍
2022101498,クモヒトツナイ,2026-05-17,東京,8,4歳以上1勝クラス,15,7,13,21.4,6,8,原優介,58,芝,1800,良
2022101498,クモヒトツナイ,2026-04-18,中山,7,4歳以上1勝クラス,10,6,6,16.4,6,6,小林脩斗,58,芝,2000,良
2022101498,クモヒトツナイ,2025-11-29,東京,7,3歳以上1勝クラス,16,2,4,109.7,11,9,小林脩斗,56,芝,2400,良
2022101498,クモヒトツナイ,2025-11-15,福島,9,土湯温泉特別(1勝クラス),16,6,11,20.1,7,9,鷲頭虎太,56,芝,1800,良
2022101498,クモヒトツナイ,2025-09-06,札幌,9,富良野特別(1勝クラス),15,6,11,8.3,3,9,松岡正海,55,芝,2000,良
2022101498,クモヒトツナイ,2025-08-16,札幌,12,石狩特別(1勝クラス),12,4,4,2.6,1,4,松岡正海,55,芝,1800,良
2022101498,クモヒトツナイ,2025-06-22,函館,7,3歳以上1勝クラス,13,1,1,3.8,2,6,松岡正海,55,芝,1800,重
2022101498,クモヒトツナイ,2025-06-15,函館,9,八雲特別(1勝クラス),13,3,3,3.2,1,3,松岡正海,55,芝,1800,良
2022101498,クモヒトツナイ,2025-04-12,中山,9,山藤賞(1勝クラス),9,7,7,26.5,5,2,松岡正海,57,芝,2000,良
2022101498,クモヒトツナイ,2025-03-16,中山,11,スプリングS(GII),12,3,3,24.0,9,12,横山和生,57,芝,1800,重
2022101498,クモヒトツナイ,2025-02-02,小倉,6,3歳未勝利,13,3,3,5.7,3,1,鷲頭虎太,54,芝,1800,重
2022101498,クモヒトツナイ,2025-01-06,中山,6,3歳未勝利,18,4,7,20.5,7,10,松岡正海,57,芝,2000,良
2022101498,クモヒトツナイ,2024-10-12,新潟,6,2歳未勝利,14,5,7,4.6,3,2,松岡正海,56,芝,2000,良
2022101498,クモヒトツナイ,2024-09-22,中山,3,2歳未勝利,13,4,5,12.2,6,4,松岡正海,55,芝,1800,良
2022101498,クモヒトツナイ,2024-07-21,福島,5,2歳新馬,13,7,10,59.6,10,3,松岡正海,55,芝,1800,良
2021102717,ジャグアール,2026-07-19,福島,8,3歳以上1勝クラス,16,2,4,39.8,11,13,石橋脩,58,芝,1800,良
2021102717,ジャグアール,2026-07-05,福島,8,3歳以上1勝クラス,12,4,4,10.2,5,2,石橋脩,58,芝,1800,良
2021102717,ジャグアール,2026-05-09,新潟,10,粟島特別(1勝クラス),13,1,1,13.8,6,7,菊沢一樹,58,芝,1800,良
2021102717,ジャグアール,2026-04-19,福島,6,4歳以上1勝クラス,13,2,2,22.1,9,3,菊沢一樹,58,芝,1800,良
2021102717,ジャグアール,2026-02-14,小倉,12,4歳以上1勝クラス,15,8,14,19.5,6,8,今村聖奈,56,芝,1800,良
2021102717,ジャグアール,2026-02-01,小倉,8,4歳以上1勝クラス,13,8,12,62.4,10,7,今村聖奈,56,芝,1800,良
2021102717,ジャグアール,2025-12-13,中京,12,3歳以上1勝クラス,18,3,5,155.5,15,8,丸山元気,58,芝,1200,良
2021102717,ジャグアール,2025-09-07,札幌,8,3歳以上1勝クラス,16,8,16,61.5,11,12,原田和真,58,芝,1200,稍
2021102717,ジャグアール,2025-08-09,札幌,12,厚岸特別(1勝クラス),11,7,8,66.3,9,7,鮫島克駿,58,芝,1500,良
2021102717,ジャグアール,2025-07-26,札幌,7,3歳以上1勝クラス,8,7,7,8.0,4,3,松岡正海,58,芝,1200,良
2021102717,ジャグアール,2025-07-05,函館,8,3歳以上1勝クラス,9,8,8,15.4,6,5,松岡正海,58,芝,1200,稍
2021102717,ジャグアール,2025-06-14,東京,8,3歳以上1勝クラス,18,8,18,189.5,16,9,原優介,58,芝,1400,良
2021102717,ジャグアール,2025-04-19,福島,12,4歳以上1勝クラス,16,6,12,9.4,4,9,丹内祐次,58,芝,1200,良
2021102717,ジャグアール,2025-02-22,小倉,9,秋吉台特別(1勝クラス),18,2,4,12.0,7,11,菊沢一樹,58,芝,1200,良
2021102717,ジャグアール,2025-02-09,小倉,12,4歳以上1勝クラス,17,4,8,10.2,6,2,菊沢一樹,58,芝,1200,稍
2021102717,ジャグアール,2025-01-13,中山,12,4歳以上1勝クラス,16,1,1,18.9,9,12,石橋脩,57,芝,1600,良
2021102717,ジャグアール,2024-10-05,新潟,10,聖籠特別(1勝クラス),18,6,11,29.6,9,12,小沢大仁,56,芝,1600,良
2021102717,ジャグアール,2024-09-22,中山,7,3歳以上1勝クラス,16,2,4,7.3,4,9,戸崎圭太,56,芝,1600,良
2021102717,ジャグアール,2024-06-09,東京,12,3歳以上1勝クラス,17,1,2,27.4,7,10,原優介,54,芝,1600,良
2021102717,ジャグアール,2024-05-19,東京,5,3歳1勝クラス,11,6,6,6.8,3,6,戸崎圭太,57,芝,1600,良
2021102717,ジャグアール,2024-03-03,中山,5,3歳未勝利,16,5,10,1.9,1,1,戸崎圭太,57,芝,1600,稍
2021102717,ジャグアール,2024-02-04,東京,6,3歳未勝利,15,8,14,3.1,2,2,戸崎圭太,57,芝,1600,良
2021102717,ジャグアール,2024-01-14,中山,5,3歳未勝利,16,2,4,9.7,4,2,戸崎圭太,57,芝,1600,稍
2021102717,ジャグアール,2023-12-16,中山,8,2歳未勝利,16,1,1,20.6,6,3,戸崎圭太,56,芝,1600,良
2021102717,ジャグアール,2023-11-25,東京,2,2歳未勝利,18,7,13,58.6,9,4,岩田望来,56,芝,1400,良
2021102717,ジャグアール,2023-10-28,新潟,5,2歳未勝利,18,8,17,25.9,8,4,菊沢一樹,56,芝,1400,重
2021102717,ジャグアール,2023-10-14,新潟,6,2歳未勝利,11,7,9,6.5,3,5,原優介,55,芝,1600,良
2021102717,ジャグアール,2023-09-23,中山,5,2歳新馬,16,8,15,14.7,4,3,菅原明良,55,芝,1600,重
2022105345,シンゼンカガ,2026-08-15,中京,7,高山S(3勝クラス),8,2,2,7.3,3,6,団野大成,56,芝,2000,良
2022105345,シンゼンカガ,2026-03-14,中京,10,茶臼山高原特別(2勝クラス),10,1,1,5.3,4,1,吉田隼人,58,芝,2000,良
2022105345,シンゼンカガ,2026-02-28,小倉,11,別府特別(2勝クラス),15,5,8,9.7,4,4,吉田隼人,57,芝,2000,稍
2022105345,シンゼンカガ,2026-02-14,小倉,12,4歳以上1勝クラス,15,7,12,2.4,1,1,丹内祐次,57,芝,1800,良
2022105345,シンゼンカガ,2026-02-01,小倉,8,4歳以上1勝クラス,13,4,4,16.0,6,5,松本大輝,56,芝,1800,良
2022105345,シンゼンカガ,2025-08-24,札幌,9,ルスツ特別(1勝クラス),13,6,8,3.1,1,2,武豊,55,芝,2000,良
2022105345,シンゼンカガ,2025-08-02,札幌,7,3歳以上1勝クラス,10,8,10,8.0,3,2,武豊,55,芝,1800,良
2022105345,シンゼンカガ,2025-07-19,函館,9,湯浜特別(1勝クラス),14,1,1,19.1,4,3,武豊,55,芝,1800,良
2022105345,シンゼンカガ,2025-07-05,函館,9,恵山特別(1勝クラス),8,5,5,31.2,6,4,黛弘人,55,芝,1800,稍
2022105345,シンゼンカガ,2025-06-15,函館,9,八雲特別(1勝クラス),13,5,6,113.4,12,9,黛弘人,55,芝,1800,良
2022105345,シンゼンカガ,2025-02-15,京都,9,こぶし賞(1勝クラス),6,2,2,17.6,6,6,幸英明,57,芝,1600,良
2022105345,シンゼンカガ,2025-02-02,京都,6,3歳未勝利,11,4,4,25.6,8,1,幸英明,57,芝,1600,稍
2022105345,シンゼンカガ,2025-01-11,中京,12,3歳未勝利,16,3,5,122.0,14,6,高杉吏麒,55,芝,1600,良
2022105345,シンゼンカガ,2024-09-22,中京,3,2歳未勝利,18,6,12,46.9,12,8,角田大和,55,芝,1400,良
2022105345,シンゼンカガ,2024-08-31,中京,2,2歳未勝利,8,4,4,14.9,4,4,角田大和,54,芝,1400,重
2022105345,シンゼンカガ,2024-08-17,中京,5,2歳新馬,18,6,11,217.6,15,5,角田大和,54,芝,1400,良
2023105222,クシマトゥルー,2026-07-11,函館,7,3歳以上1勝クラス,14,5,8,32.0,8,14,長浜鴻緒,52,芝,1800,稍
2023105222,クシマトゥルー,2026-04-26,福島,5,3歳未勝利,15,5,8,3.8,2,1,長浜鴻緒,53,芝,1800,良
2023105222,クシマトゥルー,2026-04-11,福島,3,3歳未勝利,16,4,8,9.0,5,2,長浜鴻緒,53,芝,1800,良
2023105222,クシマトゥルー,2025-12-13,中山,3,2歳未勝利,16,6,12,93.3,10,6,長浜鴻緒,53,芝,1600,良
2023105222,クシマトゥルー,2025-10-18,東京,4,2歳新馬,18,4,7,134.6,13,6,長浜鴻緒,53,芝,1400,良
2023100894,ペプチドドリーム,2026-07-19,福島,3,3歳未勝利,16,4,8,1.9,1,1,団野大成,57,芝,1800,良
2023100894,ペプチドドリーム,2026-06-20,東京,3,3歳未勝利,16,5,9,20.9,6,2,丸山元気,57,芝,1800,稍
2023104488,コーディアリー,2026-08-16,新潟,5,3歳以上1勝クラス,12,6,8,42.7,8,11,柴田大知,55,芝,1800,良
2023104488,コーディアリー,2026-06-07,東京,4,3歳未勝利,18,2,3,19.4,6,1,津村明秀,57,芝,1600,良
2023104488,コーディアリー,2026-05-16,新潟,5,3歳未勝利,16,6,11,17.1,8,3,石神深道,54,芝,1800,良
2023104488,コーディアリー,2025-11-24,東京,3,2歳未勝利,16,8,15,95.8,9,7,プーシャ,56,芝,2000,良
2023104488,コーディアリー,2025-11-09,東京,4,2歳未勝利,14,5,8,136.1,11,7,柴田大知,56,芝,1800,良
2023104488,コーディアリー,2025-10-19,新潟,1,2歳未勝利,12,5,5,23.0,6,5,石神深道,53,芝,2000,稍
2023104488,コーディアリー,2025-07-19,福島,3,2歳未勝利,10,6,6,29.5,7,4,津村明秀,55,芝,1800,良
2023104488,コーディアリー,2025-07-05,福島,3,2歳未勝利,9,5,5,9.0,4,4,石神深道,52,芝,1800,稍
2023104488,コーディアリー,2025-06-08,東京,5,2歳新馬,10,8,10,62.5,7,8,丹内祐次,55,芝,1800,良
2022104940,エイカイカッシーナ,2026-08-01,札幌,4,3歳以上1勝クラス,11,3,3,89.7,10,10,河原田菜,52,芝,1800,稍
2022104940,エイカイカッシーナ,2026-05-30,京都,7,4歳以上1勝クラス,15,6,11,123.9,13,15,北村友一,56,芝,1600,良
2022104940,エイカイカッシーナ,2026-03-01,阪神,8,4歳以上1勝クラス,15,2,2,45.6,8,9,北村友一,55,芝,1800,良
2022104940,エイカイカッシーナ,2025-09-28,阪神,8,3歳以上1勝クラス,18,7,13,112.5,11,18,西塚洸二,52,芝,1800,良
2022104940,エイカイカッシーナ,2025-06-01,京都,11,白百合S(L),11,7,9,47.4,10,10,西塚洸二,55,芝,1800,良
2022104940,エイカイカッシーナ,2025-04-26,京都,5,3歳未勝利,18,3,6,11.6,6,1,西塚洸二,54,芝,1800,良
2022104940,エイカイカッシーナ,2025-03-02,阪神,5,3歳未勝利,18,8,18,62.2,13,9,田口貫太,54,芝,1800,良
2022104940,エイカイカッシーナ,2024-12-15,京都,5,2歳新馬,14,1,1,31.6,8,6,北村友一,55,芝,1600,良
2020106101,シュヴァルツリーベ,2026-08-09,中京,8,揖斐川特別(2勝クラス),11,8,10,79.0,10,6,藤懸貴志,56,ダ,1800,良
2020106101,シュヴァルツリーベ,2026-07-18,小倉,10,熊本城特別(2勝クラス),12,7,10,25.9,8,5,藤懸貴志,56,ダ,1700,稍
2020106101,シュヴァルツリーベ,2026-07-05,小倉,10,九州スポーツ杯(2勝クラス),16,6,12,112.0,14,8,藤懸貴志,56,ダ,1700,不
2020106101,シュヴァルツリーベ,2026-06-13,阪神,10,安芸特別(2勝クラス),16,2,3,105.1,10,9,田山旺佑,56,ダ,1200,良
2020106101,シュヴァルツリーベ,2026-03-22,中山,9,鎌ケ谷特別(2勝クラス),16,8,16,54.9,10,7,伊藤工真,56,ダ,1200,良
2020106101,シュヴァルツリーベ,2026-01-31,東京,8,4歳以上2勝クラス,16,4,7,134.8,12,9,伊藤工真,56,ダ,1400,良
2020106101,シュヴァルツリーベ,2025-08-23,新潟,9,岩室温泉特別(2勝クラス),15,2,2,82.3,14,9,伊藤工真,56,ダ,1200,良
2020106101,シュヴァルツリーベ,2025-06-07,東京,10,由比ヶ浜特別(2勝クラス),15,3,4,89.7,13,10,伊藤工真,52,芝,1400,良
2020106101,シュヴァルツリーベ,2025-05-10,東京,12,4歳以上2勝クラス,16,8,16,18.5,7,12,伊藤工真,56,ダ,1400,重
2020106101,シュヴァルツリーベ,2025-03-15,中京,7,4歳以上1勝クラス,15,3,5,5.2,3,1,伊藤工真,56,ダ,1400,良
2020106101,シュヴァルツリーベ,2025-02-22,東京,7,4歳以上1勝クラス,16,4,8,55.6,10,3,伊藤工真,56,ダ,1400,良
2020106101,シュヴァルツリーベ,2024-12-08,中京,3,3歳以上1勝クラス,16,8,16,21.4,5,10,伊藤工真,56,ダ,1200,良
2020106101,シュヴァルツリーベ,2024-10-26,新潟,3,3歳以上1勝クラス,11,7,9,30.4,8,7,伊藤工真,56,ダ,1200,良
2020106101,シュヴァルツリーベ,2024-09-14,中山,6,3歳以上1勝クラス,16,1,2,26.9,10,4,伊藤工真,56,ダ,1200,良
2020106101,シュヴァルツリーベ,2024-08-10,札幌,7,3歳以上1勝クラス,12,1,1,21.3,7,8,古川奈穂,52,ダ,1000,良
2020106101,シュヴァルツリーベ,2024-07-27,札幌,6,3歳以上1勝クラス,12,8,11,16.7,7,5,伊藤工真,56,ダ,1000,良
2020106101,シュヴァルツリーベ,2024-06-01,東京,7,3歳以上1勝クラス,18,2,4,204.0,13,16,伊藤工真,56,芝,1400,良
2020106101,シュヴァルツリーベ,2024-05-05,新潟,7,4歳以上1勝クラス,16,4,7,18.8,6,8,津村明秀,56,芝,1400,良
2020106101,シュヴァルツリーベ,2024-03-09,中京,12,4歳以上1勝クラス,18,7,13,78.1,13,10,河原田菜,52,芝,1400,良
2020106101,シュヴァルツリーベ,2024-01-14,中山,6,4歳以上1勝クラス,15,6,12,5.2,4,11,津村明秀,56,ダ,1200,稍
2020106101,シュヴァルツリーベ,2023-10-15,東京,6,3歳以上1勝クラス,16,2,3,6.1,3,7,戸崎圭太,55,ダ,1300,不
2020106101,シュヴァルツリーベ,2023-09-24,中山,8,3歳以上1勝クラス,16,3,6,6.4,3,11,佐々木大,53,ダ,1200,稍
2020106101,シュヴァルツリーベ,2023-05-13,東京,6,3歳1勝クラス,16,8,16,24.1,9,4,津村明秀,54,ダ,1400,稍
2020106101,シュヴァルツリーベ,2023-04-16,中山,5,3歳1勝クラス,16,7,14,18.3,7,7,津村明秀,54,ダ,1200,重
2020106101,シュヴァルツリーベ,2023-01-14,中山,1,3歳未勝利,16,5,9,1.9,1,1,津村明秀,54,ダ,1200,良
2020106101,シュヴァルツリーベ,2022-12-24,中山,1,2歳未勝利,16,1,2,7.1,3,2,津村明秀,54,ダ,1200,稍
2020106101,シュヴァルツリーベ,2022-10-22,東京,1,2歳未勝利,13,7,11,4.8,4,4,松山弘平,54,ダ,1600,良
2020106101,シュヴァルツリーベ,2022-10-01,中山,6,2歳新馬,16,3,5,16.4,4,3,佐々木大,51,ダ,1200,良
2021105704,コルレオニス,2026-08-09,新潟,6,佐渡S(3勝クラス),13,2,2,28.6,7,10,Ｍ．デム,58,芝,1800,良
2021105704,コルレオニス,2026-06-14,阪神,10,花のみちS(3勝クラス),14,7,11,42.0,12,3,戸崎圭太,58,芝,1600,良
2021105704,コルレオニス,2026-05-09,東京,9,分倍河原S(3勝クラス),12,8,12,13.5,5,5,ディー,58,芝,1600,良
2021105704,コルレオニス,2026-02-10,京都,9,石清水S(3勝クラス),13,4,4,9.6,5,4,ハマーハ,58,芝,1600,良
2021105704,コルレオニス,2025-11-30,東京,11,ウェルカムS(3勝クラス),15,6,11,7.9,4,6,レーン,58,芝,2000,良
2021105704,コルレオニス,2025-07-05,小倉,11,マレーシアC(3勝クラス),11,4,4,4.2,2,8,坂井瑠星,56,芝,1800,良
2021105704,コルレオニス,2025-05-25,東京,9,調布特別(2勝クラス),9,6,6,1.6,1,1,レーン,56,芝,1800,良
2021105704,コルレオニス,2025-03-08,阪神,9,千里山特別(2勝クラス),12,3,3,4.2,2,7,鮫島克駿,56,芝,2000,良
2021105704,コルレオニス,2025-02-10,京都,6,4歳以上1勝クラス,11,7,8,6.1,3,1,川田将雅,57,芝,1800,良
2021105704,コルレオニス,2024-11-03,京都,12,3歳以上1勝クラス,15,6,12,5.5,2,5,岩田望来,57,芝,1600,稍
2021105704,コルレオニス,2024-05-12,東京,6,3歳1勝クラス,11,8,11,7.2,4,4,岩田望来,57,芝,1800,良
2021105704,コルレオニス,2024-03-16,中京,4,3歳未勝利,12,4,4,2.4,1,1,藤岡康太,57,芝,2000,良
2021105704,コルレオニス,2024-01-06,京都,5,3歳未勝利,17,3,5,6.4,5,6,モリス,57,芝,1800,良
2021105704,コルレオニス,2023-12-09,中京,4,2歳未勝利,16,2,4,2.1,1,2,モリス,56,芝,2000,良
2021105704,コルレオニス,2023-10-22,京都,3,2歳未勝利,10,8,10,3.4,2,3,ルメール,56,芝,2000,良
2021105704,コルレオニス,2023-08-06,札幌,5,2歳新馬,7,7,7,4.0,2,2,ルメール,55,芝,1800,重
2023107295,リヒトミューレ,2026-07-25,中京,10,3歳以上1勝クラス,12,8,12,7.9,5,1,吉村誠之,55,ダ,1800,良
2023107295,リヒトミューレ,2026-07-05,小倉,12,3歳以上1勝クラス,16,2,4,7.6,3,4,西村淳也,55,ダ,1700,不
2023107295,リヒトミューレ,2026-06-13,阪神,7,3歳以上1勝クラス,16,7,13,13.3,5,6,坂井瑠星,55,ダ,1800,良
2023107295,リヒトミューレ,2026-04-05,中山,6,3歳1勝クラス,16,4,7,8.7,5,8,小沢大仁,57,ダ,1800,重
2023107295,リヒトミューレ,2026-03-14,中京,6,3歳1勝クラス,16,5,10,19.6,7,2,小沢大仁,57,ダ,1800,良
2023107295,リヒトミューレ,2026-01-24,中山,6,3歳1勝クラス,13,6,9,25.5,7,3,津村明秀,57,ダ,1800,良
2023107295,リヒトミューレ,2026-01-05,京都,4,3歳1勝クラス,11,2,2,37.3,7,6,ハマーハ,57,ダ,1800,良
2023107295,リヒトミューレ,2025-11-02,京都,9,もちの木賞(1勝クラス),16,6,12,151.8,15,11,小沢大仁,56,ダ,1800,稍
2023107295,リヒトミューレ,2025-09-07,阪神,1,2歳未勝利,7,1,1,3.9,3,1,坂井瑠星,55,ダ,1800,良
2023107295,リヒトミューレ,2025-07-19,小倉,1,2歳未勝利,10,2,2,7.5,4,4,幸英明,55,芝,1800,稍
2023107295,リヒトミューレ,2025-07-05,小倉,1,2歳未勝利,5,1,1,12.1,2,2,幸英明,55,芝,1800,良
2023107295,リヒトミューレ,2025-06-08,阪神,5,2歳新馬,11,8,11,19.4,6,10,幸英明,55,芝,1400,良
2023102661,タナスーペルノーバ,2026-07-11,小倉,10,耶馬渓特別(2勝クラス),18,8,17,2.8,1,9,川田将雅,55,芝,1200,良
2023102661,タナスーペルノーバ,2026-06-27,小倉,12,3歳以上1勝クラス,8,8,8,2.1,1,1,今村聖奈,53,芝,1200,稍
2023102661,タナスーペルノーバ,2026-04-26,京都,3,3歳未勝利,18,4,7,10.5,5,1,坂井瑠星,57,芝,1200,良
2023102661,タナスーペルノーバ,2026-03-08,阪神,2,3歳未勝利,16,2,3,6.3,3,11,今村聖奈,55,ダ,1200,良
2023102661,タナスーペルノーバ,2026-02-21,小倉,3,3歳未勝利,14,7,11,4.5,3,5,今村聖奈,55,ダ,1000,良
2023102661,タナスーペルノーバ,2026-01-17,京都,2,3歳未勝利,16,4,8,2.8,1,2,岩田望来,57,ダ,1200,良
2023102661,タナスーペルノーバ,2026-01-04,京都,1,3歳未勝利,16,7,14,5.4,2,4,今村聖奈,55,ダ,1200,良
2023102661,タナスーペルノーバ,2025-12-07,阪神,2,2歳未勝利,16,5,9,10.3,7,4,今村聖奈,54,ダ,1400,良
2023102661,タナスーペルノーバ,2025-11-15,福島,4,2歳未勝利,16,6,12,9.5,6,7,今村聖奈,54,芝,1200,良
2023102661,タナスーペルノーバ,2025-10-18,新潟,1,2歳未勝利,13,2,2,8.1,5,5,今村聖奈,54,芝,1600,良
2023102661,タナスーペルノーバ,2025-09-15,中山,5,2歳新馬,13,5,6,20.2,6,3,岩田望来,55,芝,1600,良
2018103485,ジャガード,2026-08-22,札幌,10,オールスターJ第1戦(2勝クラス),14,4,6,121.6,14,12,松山弘平,58,芝,1200,良
2018103485,ジャガード,2026-07-05,福島,9,郡山特別(2勝クラス),16,1,2,139.0,16,13,吉田豊,52,芝,1200,良
2018103485,ジャガード,2026-04-18,中山,9,袖ケ浦特別(2勝クラス),12,8,11,167.3,12,12,吉田豊,58,芝,1200,良
2018103485,ジャガード,2026-03-29,中山,12,4歳以上2勝クラス,11,4,4,143.1,11,8,上里直汰,55,芝,1200,良
2018103485,ジャガード,2026-03-08,中山,12,4歳以上2勝クラス,16,6,11,221.6,15,15,吉田豊,58,芝,1200,良
2018103485,ジャガード,2026-01-17,中山,12,4歳以上2勝クラス,16,2,3,190.7,15,12,吉田豊,58,芝,1200,良
2018103485,ジャガード,2025-12-06,中山,12,3歳以上2勝クラス,13,4,7,198.0,12,8,吉田豊,58,芝,1200,良
2018103485,ジャガード,2025-09-06,札幌,10,札幌スポニチ賞(2勝クラス),16,5,9,328.9,16,11,森田誠也,58,芝,1200,良
2018103485,ジャガード,2025-08-23,札幌,10,オールスターJ第1戦(2勝クラス),14,4,6,42.3,11,10,武豊,58,芝,1200,良
2018103485,ジャガード,2025-08-03,札幌,10,苫小牧特別(2勝クラス),13,2,2,68.2,12,10,吉田隼人,58,芝,1200,良
2018103485,ジャガード,2025-07-13,福島,12,彦星賞(2勝クラス),9,3,3,17.7,6,5,吉田豊,58,芝,1200,良
2018103485,ジャガード,2025-06-29,福島,9,郡山特別(2勝クラス),11,7,9,98.4,10,6,吉田豊,58,芝,1200,良
2018103485,ジャガード,2025-04-19,中山,9,袖ケ浦特別(2勝クラス),13,1,1,181.3,11,6,吉田豊,58,芝,1200,良
2018103485,ジャガード,2025-03-30,中山,12,4歳以上2勝クラス,13,6,9,106.6,13,9,吉田豊,58,芝,1200,良
